DATE,SYMBOL,BULLISH,BEARISH
2013-05-16 10:30:00,GLD,0.0,2.33
2013-05-16 10:45:00,GLD,0.26,0.0
2013-05-16 11:00:00,GLD,1.96,0.0
2013-05-16 11:40:00,GLD,0.0,1.66
2013-05-16 11:45:00,GLD,0.0,2.83
2013-05-16 11:50:00,GLD,1.13,0.0
2013-05-16 12:10:00,GLD,0.0,2.33
2013-05-16 12:30:00,GLD,0.0,2.0
2013-05-16 12:55:00,GLD,0.0,2.0
2013-05-16 13:20:00,GLD,1.64,0.0
2013-05-16 13:35:00,GLD,0.6,0.0
2013-05-16 13:45:00,GLD,2.18,0.0
2013-05-16 13:50:00,GLD,0.65,0.0
2013-05-16 14:05:00,GLD,2.2,0.0
2013-05-16 14:10:00,GLD,0.0,2.1
2013-05-16 14:30:00,GLD,0.0,0.51
2013-05-16 15:30:00,GLD,1.44,0.0
2013-05-16 15:35:00,GLD,0.0,0.15
2013-05-16 15:40:00,GLD,0.1,0.0
2013-05-16 15:50:00,GLD,0.0,1.05
2013-05-16 15:55:00,GLD,0.0,1.67
2013-05-16 16:45:00,GLD,0.0,1.96
2013-05-16 16:50:00,GLD,0.0,2.035
2013-05-16 17:00:00,GLD,0.0,2.35
2013-05-16 17:25:00,GLD,0.98,0.0
2013-05-16 17:30:00,GLD,0.335,1.1
2013-05-16 17:45:00,GLD,0.89,0.0
2013-05-16 18:20:00,GLD,0.0,0.8
2013-05-16 18:50:00,GLD,2.46,0.0
2013-05-16 19:20:00,GLD,0.0,2.87
2013-05-16 19:55:00,GLD,1.12,0.0
2013-05-16 23:35:00,GLD,2.58,0.0
2013-05-17 04:35:00,GLD,0.0,0.05
2013-05-17 05:50:00,GLD,0.0,0.11
2013-05-17 06:45:00,GLD,0.0,2.55
2013-05-17 07:25:00,GLD,2.76,0.0
2013-05-17 07:45:00,GLD,0.0,2.11
2013-05-17 07:50:00,GLD,1.555,0.995
2013-05-17 08:05:00,GLD,2.11,0.0
2013-05-17 08:20:00,GLD,0.0,3.1
2013-05-17 08:30:00,GLD,0.0,1.93
2013-05-17 08:35:00,GLD,0.665,1.665
2013-05-17 08:40:00,GLD,1.9,1.2
2013-05-17 08:45:00,GLD,0.34,0.0
2013-05-17 08:50:00,GLD,0.0,2.37
2013-05-17 09:00:00,GLD,0.05,0.0
2013-05-17 09:10:00,GLD,1.42,1.75
2013-05-17 09:15:00,GLD,0.0,0.65
